FILESTATUS,CEER,STATEDIST,GRAD YR
VOID,389,TX16,2016
UNRESOLVED,0,PA15,2016
UNRESOLVED,0,AR02,2016
VOID,424,CA24,2016
VOID,442,MI14,2016
UNRESOLVED,0,GA05,2016
VOID,0,IL02,2016
UNRESOLVED,629,MD05,2016
VOID,538,FL02,2016
UNRESOLVED,470,WA07,2016
UNRESOLVED,0,WI01,2016
DISQUALIFIED,407,TX14,2016
UNRESOLVED,617,TX05,2016
VOID,507,FL24,2016
UNRESOLVED,384,SC01,2016
UNRESOLVED,497,IL01,2016
QUALIFIED,521,TN09,2016
VOID,306,MS03,2016
VOID,496,VA11,2016
VOID,453,MI05,2016
UNRESOLVED,0,VA01,2016
VOID,458,NY07,2016
UNRESOLVED,357,MI08,2016
UNRESOLVED,0,NC01,2016
UNRESOLVED,474,NC09,2016
VOID,302,MD03,2016
VOID,420,NJ13,2016
VOID,0,CA51,2016
VOID,365,TX31,2016
UNRESOLVED,0,TN01,2016
UNRESOLVED,0,GA01,2016
UNRESOLVED,0,NC02,2016
VOID,399,NY04,2016
VOID,0,CA45,2016
UNRESOLVED,429,SC02,2016
UNRESOLVED,0,CO05,2016
VOID,500,SC04,2016
ACCEPTED,600,IL10,2016
UNRESOLVED,0,FL13,2016
VOID,574,CT01,2016
VOID,450,CA41,2016
UNRESOLVED,0,TN07,2016
VOID,555,OR04,2016
UNRESOLVED,0,TX02,2016
UNRESOLVED,0,NJ13,2016
DISQUALIFIED,449,TX21,2016
UNRESOLVED,543,TN09,2016
UNRESOLVED,0,MO01,2016
UNRESOLVED,0,FL13,2016
VOID,402,MI13,2016
VOID,431,TX30,2016
VOID,411,AL07,2016
UNRESOLVED,0,FL16,2016
UNRESOLVED,520,FL15,2016
UNRESOLVED,0,AL05,2016
UNRESOLVED,352,TN07,2016
UNRESOLVED,0,AR01,2016
UNRESOLVED,0,AL07,2016
UNRESOLVED,500,TX10,2016
VOID,570,NY28,2016
UNRESOLVED,0,GA01,2016
UNRESOLVED,0,MS01,2016
UNRESOLVED,466,IL13,2016
UNRESOLVED,397,PA07,2016
VOID,0,TX31,2016
VOID,391,NY26,2016
UNRESOLVED,413,NJ09,2016
ACCEPTED,563,TX16,2016
VOID,0,OH11,2016
UNRESOLVED,291,OH07,2016
UNRESOLVED,0,NY13,2016
DISQUALIFIED,457,WA09,2016
VOID,454,IL17,2016
VOID,431,GA13,2016
VOID,0,OH04,2016
UNRESOLVED,0,AR04,2016
UNRESOLVED,0,TX20,2016
UNRESOLVED,0,MI01,2016
VOID,0,MI13,2016
VOID,682,KY02,2016
VOID,568,TN09,2016
VOID,496,NJ06,2016
UNRESOLVED,0,VA08,2016
VOID,0,PA02,2016
UNRESOLVED,0,CO02,2016
VOID,377,VA06,2016
UNRESOLVED,348,AL01,2016
VOID,544,CA19,2016
DISQUALIFIED,515,PA14,2016
VOID,405,DEAL,2016
UNRESOLVED,0,NY05,2016
UNRESOLVED,0,NV01,2016
UNRESOLVED,0,AL01,2016
VOID,319,TN07,2016
ACCEPTED,492,CA07,2016
VOID,611,CO05,2016
ACCEPTED,674,MO04,2016
VOID,447,NC06,2016
UNRESOLVED,0,GA05,2016
VOID,0,GA13,2016
VOID,0,OH07,2016
UNRESOLVED,419,FL03,2016
ACCEPTED,580,VA10,2016
UNRESOLVED,638,TX26,2016
UNRESOLVED,550,MO01,2016
UNRESOLVED,444,VIAL,2016
VOID,333,FL23,2016
ACCEPTED,592,FL23,2016
ACCEPTED,607,NJ11,2017
VOID,375,FL23,2017
UNRESOLVED,448,CA13,2017
VOID,411,NJ07,2017
DISQUALIFIED,352,MD01,2017
VOID,563,NJ08,2017
VOID,245,NJ10,2017
DISQUALIFIED,449,TX28,2017
VOID,321,TX22,2017
VOID,510,WI03,2017
VOID,0,PA02,2017
VOID,0,MD08,2017
VOID,291,PA13,2017
VOID,0,NJ10,2017
VOID,0,MD02,2017
VOID,556,FL21,2017
DISQUALIFIED,430,VA11,2017
UNRESOLVED,0,OH12,2017
VOID,663,VA10,2017
ACCEPTED,564,AR03,2017
VOID,0,CA44,2017
VOID,443,DEAL,2017
UNRESOLVED,0,SC06,2017
VOID,375,TX24,2017
VOID,0,FL05,2017
VOID,413,NJ10,2017
VOID,425,TX03,2017
UNRESOLVED,0,TX18,2017
UNRESOLVED,0,FL11,2017
UNRESOLVED,403,GA07,2017
VOID,444,CA33,2017
VOID,358,GA05,2017
VOID,519,TX16,2017
VOID,520,VA04,2017
UNRESOLVED,0,CO04,2017
VOID,507,GA09,2017
VOID,459,CO03,2017
VOID,451,TN09,2017
VOID,451,GA08,2017
VOID,377,SC02,2017
UNRESOLVED,0,NC01,2017
UNRESOLVED,0,MS02,2017
UNRESOLVED,0,GA13,2017
DECLINED,583,SC01,2017
VOID,451,LA02,2017
VOID,0,TN09,2017
UNRESOLVED,0,TX18,2017
VOID,0,NY05,2017
VOID,583,MI06,2017
VOID,382,SC06,2017
DISQUALIFIED,493,MI14,2017
VOID,488,OK04,2017
VOID,560,VA08,2017
UNRESOLVED,0,TX03,2017
UNRESOLVED,0,TX09,2017
UNRESOLVED,0,LA02,2017
VOID,342,CA05,2017
VOID,445,FL13,2017
VOID,604,VA04,2017
DISQUALIFIED,472,IL11,2017
UNRESOLVED,0,VA01,2017
UNRESOLVED,511,NY19,2017
VOID,0,NY07,2017
ACCEPTED,521,VA11,2017
VOID,304,FL20,2017
VOID,276,MS01,2017
UNRESOLVED,0,SC06,2017
UNRESOLVED,0,FL10,2017
VOID,0,FL15,2017
VOID,425,MI11,2017
UNRESOLVED,0,GA02,2017
ACCEPTED,565,IL06,2017
VOID,408,NY02,2017
VOID,332,OH03,2017
VOID,0,GA12,2017
ACCEPTED,594,MO04,2017
UNRESOLVED,0,IL09,2017
UNRESOLVED,0,OR05,2017
UNRESOLVED,0,NC12,2017
VOID,462,TX27,2017
UNRESOLVED,0,NY12,2017
VOID,379,NY14,2017
VOID,353,MO03,2017
UNRESOLVED,0,TN09,2017
VOID,470,GA13,2017
VOID,412,MD07,2017
VOID,602,AR02,2017
VOID,0,AL05,2017
DISQUALIFIED,468,VA01,2017
DISQUALIFIED,517,NY11,2017
UNRESOLVED,0,FL15,2017
UNRESOLVED,0,IL02,2017
UNRESOLVED,0,IN07,2017
VOID,396,FL20,2017
UNRESOLVED,0,RI01,2017
VOID,0,NY05,2017
UNRESOLVED,384,NC06,2017
VOID,500,TN05,2017
VOID,524,TX20,2017
UNRESOLVED,0,MO02,2017
UNRESOLVED,559,TX18,2017
UNRESOLVED,0,CA02,2017
DISQUALIFIED,513,FL02,2017
VOID,0,KS02,2017
UNRESOLVED,0,NJ07,2017
VOID,408,NY17,2017
ACCEPTED,479,AL05,2017
VOID,394,AL02,2017
UNRESOLVED,463,NC09,2017
VOID,584,TN05,2017
ACCEPTED,692,TX09,2017
VOID,408,PA06,2017
ACCEPTED,527,AL05,2017
DISQUALIFIED,611,GA01,2017
VOID,262,PA02,2017
VOID,0,MD02,2017
VOID,0,CT03,2017
VOID,0,OH14,2017
UNRESOLVED,0,TX23,2017
VOID,263,FL22,2017
VOID,360,VA06,2017
VOID,342,GA10,2017
VOID,0,PA03,2017
UNRESOLVED,0,NJ03,2017
VOID,331,NY16,2017
UNRESOLVED,0,MD05,2017
VOID,502,LA06,2017
VOID,302,GA11,2017
VOID,0,NC03,2017
VOID,0,MD03,2017
UNRESOLVED,0,LA02,2017
UNRESOLVED,0,MI06,2017
VOID,0,OH03,2017
UNRESOLVED,0,GA13,2017
UNRESOLVED,0,IN01,2017
DISQUALIFIED,562,LA02,2017
UNRESOLVED,474,CO05,2017
ACCEPTED,634,VA11,2017
VOID,316,FL12,2017
UNRESOLVED,0,GA01,2017
VOID,0,LA02,2017
VOID,0,NY06,2017
VOID,0,NY07,2017
VOID,395,MI13,2017
DISQUALIFIED,632,MO01,2017
VOID,478,NY26,2017
VOID,290,MD02,2017
UNRESOLVED,0,PA01,2017
DISQUALIFIED,536,IL02,2017
VOID,418,IA04,2017
UNRESOLVED,468,VA03,2017
DISQUALIFIED,632,NY18,2017
VOID,439,TN08,2017
ACCEPTED,520,CA09,2017
UNRESOLVED,0,IN05,2017
VOID,396,PA02,2017
VOID,411,SC01,2017
UNRESOLVED,0,IA02,2017
UNRESOLVED,0,LA01,2017
VOID,453,IL07,2017
DISQUALIFIED,540,NJ09,2017
VOID,0,CT01,2017
DECLINED,618,CO03,2017
ACCEPTED,651,VA11,2017
UNRESOLVED,412,MS04,2017
UNRESOLVED,0,AR01,2017
VOID,393,TN07,2017
UNRESOLVED,0,DCOL,2017
VOID,428,CT03,2017
DISQUALIFIED,441,MO05,2017
UNRESOLVED,0,NC12,2017
VOID,366,GA05,2017
UNRESOLVED,545,NJ03,2017
VOID,491,AZ07,2017
VOID,399,OH03,2017
VOID,388,SC05,2017
UNRESOLVED,0,TN06,2017
VOID,0,TN09,2017
VOID,292,TX20,2017
UNRESOLVED,0,TN05,2017
VOID,387,IL11,2017
DISQUALIFIED,472,IL01,2017
UNRESOLVED,0,SC04,2017
UNRESOLVED,0,DEAL,2017
UNRESOLVED,0,TX13,2017
VOID,0,GA12,2017
DISQUALIFIED,518,FL03,2017
DISQUALIFIED,598,NC01,2017
ACCEPTED,588,AZ06,2017
VOID,503,NC02,2017
VOID,409,NY17,2017
UNRESOLVED,0,VA01,2017
VOID,544,NY16,2017
VOID,636,OK05,2017
UNRESOLVED,0,NV02,2017
DISQUALIFIED,511,GA07,2017
VOID,314,LA02,2017
ACCEPTED,542,NY25,2017
VOID,368,GA13,2017
UNRESOLVED,0,MD04,2017
VOID,0,FL18,2017
UNRESOLVED,0,SC06,2017
VOID,494,MD04,2017
DISQUALIFIED,463,NY16,2017
VOID,426,GA10,2017
ACCEPTED,444,WI04,2017
UNRESOLVED,0,MD02,2017
UNRESOLVED,0,TX14,2017
VOID,0,PA08,2017
VOID,297,NY13,2017
UNRESOLVED,0,GA12,2017
UNRESOLVED,437,FL12,2017
VOID,487,FL23,2017
ACCEPTED,577,GA03,2017
VOID,326,MI13,2017
DISQUALIFIED,437,CA24,2017
UNRESOLVED,0,FL02,2017
VOID,494,VA03,2017
VOID,0,SC06,2017
UNRESOLVED,0,OH11,2017
DISQUALIFIED,449,CA53,2017
ACCEPTED,511,NC12,2017
VOID,371,FL23,2017
VOID,557,TX10,2017
UNRESOLVED,0,VA08,2017
UNRESOLVED,430,PA02,2017
VOID,0,AL02,2017
VOID,371,MD04,2017
VOID,562,VA03,2017
VOID,0,NY22,2017
VOID,318,GA03,2017
VOID,0,DCOL,2017
VOID,399,VA04,2017
VOID,0,NJ04,2017
VOID,425,TX23,2017
UNRESOLVED,387,NC06,2017
VOID,438,NJ06,2017
ACCEPTED,533,IN05,2017
UNRESOLVED,0,NJ01,2017
UNRESOLVED,0,FL24,2017
VOID,427,FL03,2017
UNRESOLVED,435,TN04,2017
VOID,348,GA02,2017
VOID,690,CA10,2017
UNRESOLVED,0,NC01,2017
DISQUALIFIED,455,NY18,2017
VOID,0,GA12,2017
ACCEPTED,570,WV02,2017
ACCEPTED,556,MI11,2017
VOID,329,FL24,2017
VOID,0,GA10,2017
VOID,563,MA04,2017
VOID,424,MD06,2017
VOID,453,GA03,2017
UNRESOLVED,431,GA13,2017
UNRESOLVED,424,VA11,2017
VOID,321,MS04,2017
UNRESOLVED,0,CA23,2017
ACCEPTED,549,VA03,2017
UNRESOLVED,0,SC04,2017
VOID,528,MN03,2017
VOID,488,CA17,2017
UNRESOLVED,0,IL12,2017
VOID,593,FL25,2017
UNRESOLVED,0,NC02,2017
UNRESOLVED,0,WA06,2017
UNRESOLVED,0,AL01,2017
VOID,591,AL05,2017
UNRESOLVED,0,MI05,2017
VOID,294,CA36,2017
VOID,520,MN04,2017
UNRESOLVED,0,FL11,2017
VOID,307,AL06,2017
DISQUALIFIED,470,NY18,2017
UNRESOLVED,0,IL01,2017
UNRESOLVED,377,FL01,2017
VOID,441,VA07,2017
VOID,409,NJ01,2017
VOID,441,NY11,2017
VOID,373,GA05,2017
VOID,380,NE02,2017
UNRESOLVED,0,TN08,2017
VOID,471,KY02,2017
DISQUALIFIED,520,VA03,2017
DISQUALIFIED,412,AL07,2017
ACCEPTED,632,VA11,2017
UNRESOLVED,0,MO02,2017
UNRESOLVED,0,NJ09,2017
UNRESOLVED,494,MS01,2017
UNRESOLVED,0,AL01,2017
VOID,392,TX10,2017
VOID,354,GA08,2017
UNRESOLVED,491,NJ01,2017
VOID,536,TX18,2017
UNRESOLVED,0,TX07,2017
ACCEPTED,610,TX18,2017
VOID,490,GA05,2017
VOID,540,RI02,2017
ACCEPTED,538,TX10,2017
VOID,475,TN03,2017
UNRESOLVED,0,SC02,2017
VOID,0,TX21,2017
UNRESOLVED,0,CA41,2017
VOID,382,FL06,2017
VOID,509,PA01,2017
DECLINED,537,TX30,2017
UNRESOLVED,0,GA08,2017
VOID,484,NC02,2017
DISQUALIFIED,449,MD07,2017
VOID,389,TX31,2017
VOID,401,FL17,2017
VOID,374,GA02,2017
VOID,280,MD07,2017
VOID,574,VA04,2017
VOID,579,TX31,2017
UNRESOLVED,0,FL11,2017
VOID,596,CA31,2017
UNRESOLVED,0,OH01,2017
VOID,344,NC08,2017
UNRESOLVED,0,GA13,2017
UNRESOLVED,0,MI01,2017
VOID,394,FL17,2017
DISQUALIFIED,469,NY20,2017
ACCEPTED,524,VIAL,2017
VOID,381,GA05,2017
VOID,478,TX22,2017
VOID,455,CA09,2017
UNRESOLVED,0,NC08,2017
VOID,338,NY18,2017
DISQUALIFIED,509,NV04,2017
VOID,520,WA08,2017
VOID,0,MD08,2017
VOID,417,CA07,2017
VOID,348,CT01,2017
VOID,407,FL01,2017
UNRESOLVED,0,FL17,2017
UNRESOLVED,0,NY11,2017
UNRESOLVED,0,GA02,2017
VOID,423,GA03,2017
UNRESOLVED,0,NC01,2017
VOID,467,MS04,2017
UNRESOLVED,0,CA45,2017
VOID,0,MA08,2017
VOID,542,MI12,2017
ACCEPTED,593,SC03,2017
VOID,427,VA08,2017
UNRESOLVED,526,NJ06,2017
VOID,472,MS03,2017
VOID,455,PA01,2017
UNRESOLVED,0,VA04,2017
UNRESOLVED,458,MS02,2017
VOID,273,MD03,2017
VOID,350,IL01,2017
VOID,0,PA07,2017
DISQUALIFIED,484,IN01,2017
VOID,0,NY06,2017
VOID,421,MS02,2017
UNRESOLVED,0,TX30,2017
UNRESOLVED,0,SC02,2017
VOID,565,LA02,2017
VOID,0,MI13,2017
VOID,493,DCOL,2017
UNRESOLVED,0,GA04,2017
VOID,537,NC05,2017
UNRESOLVED,397,FL01,2017
UNRESOLVED,0,FL10,2017
VOID,347,VA04,2017
VOID,0,FL05,2017
UNRESOLVED,0,MO01,2017
UNRESOLVED,0,RI01,2017
VOID,408,NY17,2017
OFFER WITHDRAWN,598,CO03,2017
DISQUALIFIED,447,AL02,2017
VOID,619,CO01,2017
VOID,542,GA01,2017
UNRESOLVED,0,CO05,2017
VOID,458,KY06,2017
UNRESOLVED,0,MI10,2017
DISQUALIFIED,651,NJ02,2017
VOID,420,AKAL,2017
VOID,364,FL20,2017
VOID,553,GA04,2017
UNRESOLVED,485,TX08,2017
DISQUALIFIED,504,NJ03,2017
VOID,0,GA12,2017
VOID,305,LA04,2017
VOID,373,AR02,2017
UNRESOLVED,0,GA13,2017
VOID,546,NY15,2017
VOID,620,AR02,2017
ACCEPTED,578,TX31,2017
DISQUALIFIED,536,AL02,2017
DISQUALIFIED,458,GA13,2017
VOID,584,IL12,2017
VOID,359,LA03,2017
UNRESOLVED,0,HI01,2017
UNRESOLVED,0,MD03,2017
VOID,0,MD02,2017
UNRESOLVED,0,TX16,2017
VOID,263,IL07,2017
VOID,592,KS03,2017
ACCEPTED,589,TX18,2017
UNRESOLVED,0,KS01,2017
UNRESOLVED,495,OH17,2017
VOID,470,PA02,2017
VOID,463,NJ06,2017
UNRESOLVED,0,OH03,2017
VOID,263,CA30,2017
VOID,359,FL12,2017
VOID,560,MD03,2017
UNRESOLVED,0,CA17,2017
UNRESOLVED,0,MD04,2017
VOID,512,AZ07,2017
UNRESOLVED,0,NC04,2017
VOID,325,VA03,2017
UNRESOLVED,0,SC02,2017
VOID,0,MI14,2017
DISQUALIFIED,438,MD07,2017
DISQUALIFIED,517,VA01,2017
UNRESOLVED,467,IL07,2017
VOID,0,AL05,2017
VOID,0,TX31,2017
VOID,0,VA03,2017
VOID,0,CO05,2017
DISQUALIFIED,553,VA03,2017
VOID,394,NC08,2017
UNRESOLVED,0,NC04,2017
ACCEPTED,626,TX31,2017
VOID,396,SC06,2017
VOID,525,MS04,2017
VOID,444,NC12,2017
VOID,354,OH03,2017
UNRESOLVED,0,AL05,2017
VOID,549,TX25,2017
VOID,359,OK05,2017
UNRESOLVED,0,DCOL,2017
UNRESOLVED,456,FL18,2017
VOID,367,TX26,2017
VOID,413,FL19,2017
VOID,410,SC01,2017
UNRESOLVED,385,NY06,2017
VOID,300,NDAL,2017
VOID,0,CT01,2017
VOID,283,NY07,2017
VOID,411,NY21,2017
UNRESOLVED,475,MI13,2017
ACCEPTED,618,IL13,2017
UNRESOLVED,0,TN09,2017
UNRESOLVED,0,TX08,2017
VOID,373,NJ10,2017
DISQUALIFIED,475,SC03,2017
VOID,437,SC04,2017
VOID,444,SC04,2017
UNRESOLVED,0,MA04,2017
VOID,454,FL24,2017
VOID,338,TX29,2017
VOID,405,NC11,2017
VOID,0,FL17,2017
UNRESOLVED,0,MS02,2017
DECLINED,659,IL06,2017
VOID,425,VA03,2017
UNRESOLVED,437,RI02,2017
UNRESOLVED,0,CA15,2017
VOID,591,CA03,2017
DISQUALIFIED,472,TX30,2017
VOID,0,TX16,2017
UNRESOLVED,446,NC02,2017
VOID,0,NV02,2017
UNRESOLVED,0,CT02,2017
UNRESOLVED,0,NJ02,2017
VOID,0,NJ07,2017
UNRESOLVED,0,KS03,2017
VOID,404,FL15,2017
UNRESOLVED,0,NC13,2017
VOID,0,SC05,2017
UNRESOLVED,0,DCOL,2017
UNRESOLVED,474,NC01,2017
UNRESOLVED,0,LA03,2017
VOID,437,MD06,2017
UNRESOLVED,0,MD04,2017
VOID,410,MD02,2017
VOID,403,GA04,2017
UNRESOLVED,400,CO07,2017
VOID,0,NY08,2017
VOID,357,TX18,2017
UNRESOLVED,0,NJ01,2017
UNRESOLVED,0,GA02,2017
VOID,401,NC07,2017
VOID,338,VA03,2017
ACCEPTED,607,NY23,2017
VOID,533,UT03,2017
VOID,486,MO05,2017
VOID,0,VA01,2017
UNRESOLVED,0,CA35,2017
VOID,411,NY11,2017
VOID,0,GA08,2017
VOID,389,NC12,2017
UNRESOLVED,0,AL05,2017
VOID,546,MI05,2017
VOID,442,NY17,2017
UNRESOLVED,525,VA10,2017
DISQUALIFIED,524,NY22,2017
VOID,0,GA04,2017
UNRESOLVED,0,VA01,2017
DISQUALIFIED,507,NY17,2017
VOID,474,VA07,2017
UNRESOLVED,0,NY23,2017
UNRESOLVED,0,GA13,2017
UNRESOLVED,0,VA04,2017
DISQUALIFIED,492,TX35,2017
UNRESOLVED,385,FL13,2017
ACCEPTED,414,CA30,2017
VOID,0,AL07,2017
VOID,392,CO03,2017
UNRESOLVED,0,OH08,2017
VOID,373,PA01,2017
UNRESOLVED,0,GA07,2017
UNRESOLVED,0,NC02,2017
VOID,413,TX30,2017
VOID,344,AZ04,2017
VOID,356,CT05,2017
VOID,394,NY17,2017
VOID,473,CT02,2017
VOID,424,MD01,2017
VOID,651,AL06,2017
VOID,400,GA05,2017
DISQUALIFIED,472,WA09,2017
UNRESOLVED,0,MS03,2017
VOID,472,GA04,2017
ACCEPTED,565,MD03,2017
VOID,406,NY28,2017
VOID,537,TN07,2017
VOID,0,VA04,2017
UNRESOLVED,0,FL01,2017
UNRESOLVED,0,OH12,2017
UNRESOLVED,0,MO03,2017
UNRESOLVED,0,OH04,2017
VOID,523,VA01,2017
UNRESOLVED,0,NY20,2017
DISQUALIFIED,633,CA30,2017
UNRESOLVED,0,VA03,2017
VOID,418,VA10,2017
VOID,0,TX12,2017
DISQUALIFIED,543,TN09,2017
UNRESOLVED,436,VA07,2017
UNRESOLVED,0,AL04,2017
DISQUALIFIED,517,TX22,2017
UNRESOLVED,438,MI13,2017
UNRESOLVED,363,NC08,2017
VOID,321,DEAL,2017
UNRESOLVED,0,AR02,2017
UNRESOLVED,0,FL02,2017
VOID,412,GA11,2017
ACCEPTED,545,TX31,2017
VOID,0,AZ02,2017
VOID,366,IN07,2017
VOID,0,FL15,2017
VOID,0,GA02,2017
DISQUALIFIED,548,FL05,2017
UNRESOLVED,0,TN09,2017
VOID,399,MS02,2017
DISQUALIFIED,495,NC02,2017
DISQUALIFIED,545,FL15,2017
VOID,381,OH03,2017
DISQUALIFIED,454,NC08,2017
VOID,0,TN09,2017
VOID,323,IL09,2017
UNRESOLVED,0,OH09,2017
VOID,0,AL05,2017
VOID,0,TX01,2017
UNRESOLVED,0,TX21,2017
UNRESOLVED,0,FL06,2017
VOID,765,KS02,2017
VOID,459,NC02,2017
UNRESOLVED,423,FL01,2017
VOID,415,NY08,2017
UNRESOLVED,0,MI12,2017
VOID,0,AL02,2017
VOID,461,TX28,2017
VOID,0,MS03,2017
OFFER WITHDRAWN,636,SC04,2017
ACCEPTED,533,NC04,2017
UNRESOLVED,0,CT01,2017
UNRESOLVED,0,LA02,2017
VOID,335,SC01,2017
VOID,260,NC02,2017
UNRESOLVED,0,FL11,2017
VOID,0,NC07,2017
UNRESOLVED,0,MS01,2017
VOID,572,NJ10,2017
UNRESOLVED,0,NC08,2017
UNRESOLVED,0,TX18,2017
UNRESOLVED,0,SC05,2017
ACCEPTED,448,VA01,2017
VOID,369,SC06,2017
UNRESOLVED,0,IL15,2017
VOID,332,NJ07,2017
UNRESOLVED,0,SC01,2017
VOID,287,FL01,2017
VOID,505,GA06,2017
UNRESOLVED,0,CT01,2017
VOID,519,MS02,2017
UNRESOLVED,0,WI06,2017
VOID,475,MD03,2017
UNRESOLVED,433,OH09,2017
VOID,493,TX30,2017
VOID,248,MO03,2017
VOID,485,FL09,2017
VOID,523,TN09,2017
VOID,0,VA03,2017
UNRESOLVED,0,MD01,2017
DECLINED,633,SC06,2017
VOID,0,GA10,2017
ACCEPTED,667,MI14,2017
VOID,0,FL06,2017
DISQUALIFIED,471,SC02,2017
UNRESOLVED,0,TX07,2017
UNRESOLVED,0,MO04,2017
UNRESOLVED,0,OH11,2017
VOID,332,GA08,2017
DISQUALIFIED,439,NC09,2017
VOID,464,VA08,2017
VOID,463,PA02,2017
UNRESOLVED,0,CA21,2017
UNRESOLVED,0,IL09,2017
UNRESOLVED,430,MI03,2017
UNRESOLVED,499,DEAL,2017
UNRESOLVED,0,PA02,2017
UNRESOLVED,0,SC02,2017
VOID,508,GA01,2017
VOID,514,PA14,2017
UNRESOLVED,0,SC01,2017
VOID,394,WI05,2017
VOID,495,TX21,2017
VOID,471,WA06,2017
UNRESOLVED,388,OH11,2017
VOID,595,MD05,2017
VOID,0,NJ03,2017
VOID,422,TX31,2017
VOID,376,SC01,2017
VOID,476,FL11,2017
UNRESOLVED,0,AR02,2017
VOID,335,GA02,2017
ACCEPTED,553,VA10,2017
UNRESOLVED,512,NY17,2017
VOID,404,SC03,2017
ACCEPTED,506,LA02,2017
UNRESOLVED,413,KY02,2017
DISQUALIFIED,419,CA05,2017
UNRESOLVED,0,TN09,2017
UNRESOLVED,0,CA02,2017
ACCEPTED,551,TX06,2017
VOID,506,MS03,2017
VOID,368,SC02,2017
UNRESOLVED,0,TX02,2017
VOID,631,MA01,2017
VOID,622,TX26,2017
VOID,408,TX21,2017
VOID,0,WA09,2017
VOID,585,MN05,2017
VOID,369,GA09,2017
UNRESOLVED,0,GA08,2017
VOID,341,MD04,2017
UNRESOLVED,0,NJ10,2017
VOID,409,GA11,2017
VOID,558,PA13,2017
UNRESOLVED,0,GA03,2017
UNRESOLVED,0,TX29,2017
VOID,521,TX10,2017
ACCEPTED,634,FL20,2017
VOID,503,NY21,2017
VOID,451,CO05,2017
VOID,0,LA02,2017
UNRESOLVED,0,PA02,2017
UNRESOLVED,0,TX18,2017
VOID,352,CT05,2017
VOID,426,NC04,2017
UNRESOLVED,0,GA10,2017
UNRESOLVED,463,OH11,2017
ACCEPTED,532,TX24,2017
DISQUALIFIED,475,IL02,2017
DISQUALIFIED,509,IL02,2017
ACCEPTED,580,TX31,2017
ACCEPTED,531,AKAL,2017
DISQUALIFIED,503,VA01,2017
ACCEPTED,599,NJ12,2017
VOID,309,GA13,2017
VOID,0,GA01,2017
VOID,606,OH11,2017
UNRESOLVED,490,IN07,2017
VOID,371,MS01,2017
VOID,472,TX31,2017
VOID,509,VA05,2017
VOID,0,MS03,2017
UNRESOLVED,0,PA02,2017
VOID,630,PA15,2017
VOID,480,GA12,2017
VOID,441,FL05,2017
DISQUALIFIED,427,OK01,2017
DECLINED,631,FL20,2017
ACCEPTED,555,MI13,2017
UNRESOLVED,0,MO01,2017
VOID,0,NY06,2017
VOID,0,NY11,2017
VOID,626,NC13,2017
UNRESOLVED,538,PA02,2017
UNRESOLVED,0,FL15,2017
UNRESOLVED,0,LA06,2017
UNRESOLVED,0,OH01,2017
VOID,344,NY12,2017
DISQUALIFIED,466,VA07,2017
UNRESOLVED,0,TX31,2017
UNRESOLVED,0,TX31,2017
UNRESOLVED,0,GA08,2017
VOID,330,SC03,2017
UNRESOLVED,0,TX30,2017
VOID,359,GA12,2017
VOID,0,NC12,2017
UNRESOLVED,0,IL02,2017
UNRESOLVED,439,WA08,2017
VOID,416,KY06,2017
UNRESOLVED,0,TN07,2017
VOID,483,LA01,2017
UNRESOLVED,0,FL01,2017
UNRESOLVED,0,SC06,2017
VOID,434,OH11,2017
VOID,0,AR04,2017
UNRESOLVED,0,IL07,2017
VOID,0,AR04,2017
VOID,325,GA12,2017
VOID,400,MI06,2017
VOID,480,LA04,2017
VOID,446,VA04,2017
VOID,334,NY06,2017
VOID,417,OH17,2017
VOID,408,AR02,2017
VOID,0,MA01,2017
ACCEPTED,624,DCOL,2017
VOID,0,NY17,2017
VOID,305,NV04,2017
UNRESOLVED,0,VA05,2017
UNRESOLVED,0,IL18,2017
VOID,0,NY17,2017
VOID,329,GA02,2017
DISQUALIFIED,501,FL03,2017
UNRESOLVED,396,WYAL,2017
VOID,324,NJ04,2017
DISQUALIFIED,486,FL11,2017
DISQUALIFIED,521,IL01,2017
VOID,535,KY03,2017
VOID,294,MO05,2017
VOID,543,IL06,2017
UNRESOLVED,0,AL03,2017
VOID,413,NJ06,2017
VOID,516,NY22,2017
VOID,367,NJ01,2017
UNRESOLVED,0,VA06,2017
UNRESOLVED,489,AL01,2017
VOID,412,FL02,2017
VOID,368,GA03,2017
VOID,429,GA12,2017
VOID,0,TX18,2017
VOID,652,NE01,2017
VOID,382,GA01,2017
VOID,420,NV01,2017
UNRESOLVED,0,TN09,2017
UNRESOLVED,0,SC02,2017
UNRESOLVED,0,NV02,2017
UNRESOLVED,0,OH14,2017
VOID,0,GA10,2017
UNRESOLVED,0,TX24,2017
ACCEPTED,622,IL08,2017
VOID,448,SC02,2017
ACCEPTED,582,CA49,2017
VOID,335,IL07,2017
VOID,419,IL05,2017
ACCEPTED,491,FL05,2017
VOID,255,MO01,2017
DISQUALIFIED,488,AKAL,2017
UNRESOLVED,0,TX06,2017
VOID,336,NC07,2017
UNRESOLVED,0,CA10,2017
VOID,358,MD03,2017
ACCEPTED,534,TX21,2017
ACCEPTED,503,TX21,2017
DISQUALIFIED,545,GA07,2017
VOID,0,IL13,2017
VOID,405,PA01,2017
UNRESOLVED,0,TX12,2017
ACCEPTED,556,MD05,2017
UNRESOLVED,0,TX03,2017
